docId,docLabel,docTitle,docType,href,publicationDate,publisher,status.active,authors,status.stabilized,status.superseded,status.supersededBy,status.amended,status.amendedBy,group,keywords,references.normative,status.draft,status.unknown,details,status.withdrawn,status.supersededDate,status.statusNote,repo,doi,relatedDocs,workInfo.review,status.reaffirmDate,status.reaffirmed,docNumber,references.bibliographic,docPart,status.withdrawnDate,workInfo.project,status.publicCd,docElement,status.amendedDate,status.stabilizedDate,xmlNamespace
isdcf-d04,ISDCF Doc 04,Audio Channel Assignments,Technical Doc,https://isdcf.com/papers/ISDCF-Doc4-Audio-channel-recommendations.pdf,2017-06-29T07:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Audio"",""Distribution"",""Packaging"",""Interop""]",null,undefined,undefined,"16‐Channel Audio Packaging Guide for both Interop-DCP and SMPTE-DCP. Interop DCP does not have a standardized way of sending multichannel packages. The attached documents describe a common way of transporting multi-channel and the docLabeling to be consistent with SMPTE-DCP packages. Note: (As of 2020-08-18) The information contained within this document has been incorporated in whole into SMPTE RDD52. This document remains here for historical purposes and as the original base information contained with RDD52. If ISDCF decides that any changes must occur within this document, a new revision will be posted, and said changes will be submitted to SMPTE for an updated revision of RDD52, to keep the documents’ information in sync. If for some reason, there may be future revisions to either SMPTE RDD52 or subsequent documents where this document becomes obsolete, and at that time this document will be marked as “superseded”.",undefined,undefined,undefined,undefined,undefined,"[""SMPTE.RDD52.2020""]",null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d05,ISDCF Doc 05,Guideline formulations for SMPTE-KDMs,Technical Doc,https://isdcf.com/papers/ISDCF-Doc5-kdm-certs.pdf,2017-06-29T07:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""KDM""]",null,undefined,undefined,Actual DCI-compliant systems are now starting to appear in the field. Some KDM providers have been sending KDMs containing ContentAuthenticator to be used with Interop content. This will not work on a DCI-compliant system. This document describes formulations for successful KDMs.,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d06,ISDCF Doc 06,Composition Metadata Guidelines,Informational,undefined,undefined,ISDCF,false,undefined,undefined,true,"[""SMPTE.ST429-16.2014""]",undefined,undefined,undefined,undefined,null,undefined,undefined,"This document was pushed over to SMPTE, see SMPTE ST429-16",true,undefined,undefined,undefined,undefined,"[""SMPTE.ST429-16.2014""]",null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d07,ISDCF Doc 07,Language Codes,Technical Doc,https://isdcf.com/papers/ISDCF-Doc7-DigitalCinemaLanguageCodes.pdf,2017-10-19T07:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""XML""]",null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d08,ISDCF Doc 08,Theater Key Retrieval,Informational,http://isdcf.com/papers/ISDCF-Doc8-TheaterKeyRetrieval-TKR-v03.pdf,2012-02-27T08:00:00.000Z,ISDCF,false,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,Tired of using Email to send KDMs to theaters? Here is a very rough proposal for a TKR that uses open standards to deliver Keys. This is a WORKING DRAFT.,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d09,ISDCF Doc 09,Closed Caption Authoring Best Practices,Informational,https://isdcf.com/papers/ISDCF-Doc9-Closed-Caption-Authoring-Best-Practices.pdf,2016-02-11T08:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Captions"",""Accessibility""]",null,undefined,undefined,Closed caption devices have some strange and unusual behavior – from limited number of display characters to limited number of lines to unique fonts. Captured here are some suggestions to maximize the quality of closed captions.,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d10,ISDCF Doc 10,Subtitles and Captions in Digital Cinema,Informational,https://isdcf.com/papers/ISDCF-Doc10-Subtitles-and-Captions-in%20Digital-Cinema-20160211.pdf,2016-02-11T08:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Subtitles"",""Captions"",""Accessibility""]",null,undefined,undefined,"Subtitles and Captions in Digital Cinema. Digital cinema provides for subtitles and captions, both on the main screen and off. This paper provides a brief description of these capabilities.",undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d11,ISDCF Doc 11,How Loud is a Movie? – a New Measurement Procedure,Informational,https://isdcf.com/papers/ISDCF-Doc11-MovieLoudnessMeasurement20160315.pdf,2016-03-15T07:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Audio"",""Measurement"",""Cinema Sound""]",null,undefined,undefined,"Leq(m10)2.0 A procedure is introduced to measure the subjective loudness of an entire movie and to develop a suitable metric. Leq(m) has been used for over 15 years to measure and then control the level of trailers and commercials, both in the US and overseas. The method to be described takes a ten-minute rolling average of Leq(m) throughout an entire movie, and then integrates the values above a given threshold. The procedure is not intended to constrain the levels of movies, simply to come up with a metric to describe the subjective loudness. A suggested descriptive is Leq(m10). Reposted Accepted for publication and copyright SMPTE – reproduced by permission. Ioan Allen Author.",undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d12,ISDCF Doc 12,Ingest Behavior (a document under development),Technical Doc,https://isdcf.com/papers/ISDCF-Doc12-Recommended-Practice-for-Ingest-Behavior-DRAFT-20170322.pdf,2017-03-22T07:00:00.000Z,ISDCF,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Operations""]",null,true,undefined,DRAFT - NOT YET APPROVED,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d13,ISDCF Doc 13,Sign Language Video Encoding for Digital Cinema,Technical Doc,https://isdcf.com/papers/ISDCF-Doc13-Sign-Language-Video-Encoding-for-Digital-Cinema.pdf,2018-07-18T07:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Sign Language"",""Accessibility""]",null,undefined,undefined,"To submit comments and corrections, go to GH. Note: (As of 2020-08-18) The information contained within this document has been incorporated in whole into SMPTE RDD52. This document remains here for historical purposes and as the original base information contained with RDD52. If ISDCF decides that any changes must occur within this document, a new revision will be posted, and said changes will be submitted to SMPTE for an updated revision of RDD52, to keep the documents’ information in sync. If for some reason, there may be future revisions to either SMPTE RDD52 or subsequent documents where this document becomes obsolete, and at that time this document will be marked as “superseded”.",undefined,undefined,undefined,https://github.com/ISDCF/Sign-Language-Video-Encoding,undefined,"[""SMPTE.RDD52.2020""]",null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d14,ISDCF Doc 14,Digital Delivery of DCPs – Informational,Technical Doc,https://isdcf.com/papers/ISDCF-Doc14-Digital-Delivery-of-DCPs.pdf,2019-01-03T08:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Distribution""]",null,undefined,undefined,This is an informational document on the safe transfer and delivery of DCPs between facilities. Due to the security built into the DCP structure the basic transfer can be based on cost and efficiency.,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-d15,ISDCF Doc 15,SMPTE ST 2098-2 Immersive Audio Bitstream Constraints – IAB Application Profile 1,Technical Doc,https://isdcf.com/papers/ISDCF-Doc15-IAB-Profile-1-202006012.pdf,2020-06-12T07:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""Audio"",""DCinema"",""DCP Application"",""Packaging"",""Immersive Audio"",""Sound""]",null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""SMPTE.RDD57.2021""]",null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf-hfr,ISDCF HighFrameRate DCP,P-HFR -- Prototype DCP for High Frame Rate Projection,Informational,https://isdcf.com/papers/ISDCF-HighFrameRate-DCP.pdf,2012-06-20T07:00:00.000Z,ISDCF,false,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,"A high frame rate movie was distributed in SMPTE-DCP at the end of 2012. To facilitate the interoperability of the release, here is a very drafty specifications for 48 FPS per eye distribution.",true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
isdcf_rp_430_10,ISDCF RP for 430-10,SMPTE ST 430-10 Implementation Notes,Informational,http://isdcf.com/papers/ISDCF-SMPTE-ST-430-10-Implementation-Notes20180308.pdf,2018-03-08T08:00:00.000Z,ISDCF,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"[""DCinema"",""Captions"",""Accessibility""]",null,undefined,undefined,"Harold Hallikainen created a document for recommended practices for SMPTE ST430-10. For convenience is it provided here. This is not an official ISDCF document, but may help authoring services in understanding how to prepare content.",undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10527-2007,ISO 10527:2007,CIE standard colorimetric observers,Standard,https://www.iso.org/standard/37408.html,2007-10-01T07:00:00.000Z,ISO,false,undefined,undefined,true,"[""iso11664-1-2007""]",true,"[""iso10527-2007-cor1-2008""]",undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10527-2007-cor1-2008,ISO 10527:2007/COR 1:2008,CIE standard colorimetric observers — Technical Corrigendum 1,Standard,https://www.iso.org/standard/52494.html,2011-08-01T07:00:00.000Z,ISO,false,undefined,undefined,true,"[""iso11664-1-2007""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10646-1-2000,ISO 10646-1:2000,Information technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane,Standard,https://www.iso.org/standard/29819.html,2000-09-01T07:00:00.000Z,ISO/IEC,false,undefined,undefined,true,"[""ios10646-2003""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10646-2011,ISO 10646:2011,Information technology — Universal Coded Character Set (UCS),Standard,https://www.iso.org/standard/51273.html,2011-03-01T07:00:00.000Z,ISO/IEC,false,undefined,undefined,true,"[""iso10646-2012""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10646-2012,ISO 10646:2012,Information technology — Universal Coded Character Set (UCS),Standard,https://www.iso.org/standard/56921.html,2012-06-01T07:00:00.000Z,ISO/IEC,false,undefined,undefined,true,"[""iso10646-2014""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10646-2014,ISO 10646:2014,Information technology — Universal Coded Character Set (UCS),Standard,https://www.iso.org/standard/63182.html,2014-09-01T07:00:00.000Z,ISO/IEC,false,undefined,undefined,true,"[""iso10646-2017""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10646-2017,ISO 10646:2017,Information technology — Universal Coded Character Set (UCS),Standard,https://www.iso.org/standard/69119.html,2017-12-01T07:00:00.000Z,ISO/IEC,true,undefined,undefined,undefined,undefined,true,"[""iso10646-2017-amd1-2019"",""iso10646-2017-amd2-2019""]",undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10646-2017-amd1-2019,ISO 10646:2017/AMD 1:2019,"Information technology — Universal Coded Character Set (UCS) — Amendment 1: Dogra, Gunjala Gondi, Makasar, Medefaidrin, Indic Siyaq Numbers and other characters",Standard,https://www.iso.org/standard/70766.html,2019-01-01T07:00:00.000Z,ISO/IEC,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso10646-2017-amd2-2019,ISO 10646:2017/AMD 2:2019,"Information technology — Universal Coded Character Set (UCS) — Amendment 2: Nandinagari, Georgian extension, and other characters",Standard,https://www.iso.org/standard/73773.html,2019-06-01T07:00:00.000Z,ISO/IEC,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso11179-1-2004,ISO 11179-1: 2004,Information technology — Metadata registries (MDR) — Part 1: Framework,Standard,https://www.iso.org/standard/35343.html,2004-09-01T07:00:00.000Z,ISO/IEC,false,undefined,undefined,true,"[""iso11179-1-2015""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso11179-1-2015,ISO 11179-1: 2015,Information technology — Metadata registries (MDR) — Part 1: Framework,Standard,https://www.iso.org/standard/61932.html,2015-12-01T07:00:00.000Z,ISO/IEC,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso11578-1998,ISO 11578:1998,Information technology — Open Systems Interconnection — Remote Procedure Call (RPC),Standard,https://www.iso.org/standard/2229.html,1996-12-01T07:00:00.000Z,ISO/IEC,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
iso11664-1-2007,ISO 11664-1:2007,Colorimetry — Part 1: CIE standard colorimetric observers,Standard,https://www.iso.org/standard/52495.html,2010-07-01T07:00:00.000Z,ISO,false,undefined,undefined,true,"[""isocie11664-1-2019""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
